-3.398999869823455811e-01,-1.537999957799911499e-01,-4.099999964237213135e-01
4.055695533752441406e-01,8.125507831573486328e-01,4.481536149978637695e-01
3.725919127464294434e-01,-7.087774276733398438e-01,3.394275307655334473e-01
-3.365922570228576660e-01,3.522625863552093506e-01,3.283015191555023193e-01
3.756476342678070068e-01,4.660541936755180359e-02,-2.663188800215721130e-02
3.373669981956481934e-01,-8.115329742431640625e-01,-4.546329975128173828e-01
-3.542779684066772461e-01,-4.559244513511657715e-01,3.131608664989471436e-01
-3.770174682140350342e-01,-8.508787155151367188e-01,-4.544129073619842529e-01
-1.642603278160095215e-01,8.635399937629699707e-01,4.677229225635528564e-01
3.025372624397277832e-01,-2.897460162639617920e-01,-4.269456267356872559e-01
4.845152050256729126e-02,-6.732440739870071411e-02,3.474396467208862305e-01
1.535657048225402832e-01,4.108155369758605957e-01,3.351939320564270020e-01
-3.543274104595184326e-01,-7.312529534101486206e-02,6.492792069911956787e-02
4.157000035047531128e-02,-2.581000095233321190e-03,-2.857500016689300537e-01
4.108588397502899170e-01,9.420859068632125854e-02,3.639804720878601074e-01
3.496436476707458496e-01,-3.241716325283050537e-01,2.876860201358795166e-01
-3.183000087738037109e-01,-5.036669969558715820e-01,-4.282329976558685303e-01
4.404110908508300781e-01,1.965120621025562286e-02,-4.141552150249481201e-01
3.149895230308175087e-03,6.886517256498336792e-02,3.980560228228569031e-02
-2.141890078783035278e-01,7.500861585140228271e-02,2.973303198814392090e-01
-3.711651861667633057e-01,6.126864999532699585e-02,-2.038771510124206543e-01
1.254634857177734375e-01,7.266212701797485352e-01,3.866573870182037354e-01
-3.395391702651977539e-01,6.458785533905029297e-01,3.972290158271789551e-01
3.592037558555603027e-01,-5.448043346405029297e-01,-4.394678771495819092e-01
3.628206253051757812e-01,5.592547655105590820e-01,3.149070441722869873e-01
2.224591672420501709e-01,4.634676128625869751e-02,1.983408778905868530e-01
-3.890061378479003906e-01,-1.052470728754997253e-01,3.233860731124877930e-01
-6.553649902343750000e-02,5.276965498924255371e-01,3.784645497798919678e-01
2.716999948024749756e-01,-5.795999988913536072e-02,-2.231000065803527832e-01
-1.740324050188064575e-01,2.741711214184761047e-02,-3.968608975410461426e-01
-5.021026730537414551e-01,-7.096118927001953125e-01,-3.041536509990692139e-01
-6.022809445858001709e-02,2.514697015285491943e-01,3.307079672813415527e-01
3.650993406772613525e-01,3.305586576461791992e-01,3.898993134498596191e-01
1.330540031194686890e-01,-3.024602830410003662e-01,3.388161361217498779e-01
-2.272415906190872192e-01,-6.394604444503784180e-01,3.115887939929962158e-01
3.718057572841644287e-01,-1.037676781415939331e-01,2.700031995773315430e-01
2.046999931335449219e-01,-1.274999976158142090e-02,-4.126999974250793457e-01
-3.827622532844543457e-01,9.098649024963378906e-02,-4.048337936401367188e-01
-2.351210415363311768e-01,-7.606503367424011230e-02,-1.431867033243179321e-01
1.656161844730377197e-01,1.668448373675346375e-02,-6.757146120071411133e-02
-3.928813040256500244e-01,-3.313556313514709473e-01,-3.584783375263214111e-01
1.237969566136598587e-02,9.335203468799591064e-02,2.496340572834014893e-01
3.584290146827697754e-01,-5.131197571754455566e-01,3.112668395042419434e-01
-3.547831773757934570e-01,8.657083660364151001e-02,1.751342415809631348e-01
-1.773325055837631226e-01,4.647633805871009827e-02,1.592799648642539978e-02
-1.767238229513168335e-01,8.137660473585128784e-02,-2.154411077499389648e-01
-5.648923665285110474e-02,7.119199037551879883e-01,3.861194849014282227e-01
2.082579880952835083e-01,8.713504076004028320e-01,4.592243432998657227e-01
1.744742393493652344e-01,1.908040642738342285e-01,2.969049513339996338e-01
3.574215769767761230e-01,-1.314458101987838745e-01,-3.644066452980041504e-01
-3.574999868869781494e-01,-6.801999807357788086e-01,-4.106000065803527832e-01
-1.817578673362731934e-01,-7.788341492414474487e-02,2.159050852060317993e-01
-4.213725626468658447e-01,7.947845458984375000e-01,4.402861595153808594e-01
1.447570323944091797e-01,-1.059245541691780090e-01,1.983341127634048462e-01
-3.638434708118438721e-01,1.843267083168029785e-01,3.288621902465820312e-01
4.042005836963653564e-01,4.657620191574096680e-02,-2.271960079669952393e-01
-2.394913733005523682e-01,4.873273968696594238e-01,3.556787371635437012e-01
3.736613392829895020e-01,8.609717711806297302e-03,1.445597708225250244e-01
2.480757236480712891e-01,-6.738921403884887695e-01,-4.390633404254913330e-01
-4.009157121181488037e-01,-9.831742197275161743e-02,-2.082351744174957275e-01
3.301645517349243164e-01,1.565644890069961548e-01,2.372325807809829712e-01
-3.344237506389617920e-01,4.684146493673324585e-02,-5.143865570425987244e-02
-1.010000035166740417e-01,-5.994499847292900085e-02,-2.545000016689300537e-01
1.334118396043777466e-01,5.619819164276123047e-01,3.429383039474487305e-01
-3.365999832749366760e-02,-6.880000233650207520e-02,-3.982000052928924561e-01
2.676447331905364990e-01,6.844707727432250977e-01,3.610582053661346436e-01
-1.430328041315078735e-01,3.795546889305114746e-01,3.161703348159790039e-01
2.537869513034820557e-01,-1.150093693286180496e-02,4.847133904695510864e-02
-2.716999948024749756e-01,-6.272999942302703857e-02,-3.174999952316284180e-01
2.953042685985565186e-01,6.796658039093017578e-02,-3.217476606369018555e-01
2.831198275089263916e-02,3.086882829666137695e-02,-1.452909857034683228e-01
2.500238120555877686e-01,-6.483497619628906250e-01,2.920404672622680664e-01
-2.346274675801396370e-03,-4.573198780417442322e-02,2.161113768815994263e-01
-2.604893147945404053e-01,7.577086687088012695e-01,3.627480268478393555e-01
-3.565263152122497559e-01,3.760721161961555481e-02,3.063902258872985840e-01
-3.394295275211334229e-01,-6.376241445541381836e-01,2.306235879659652710e-01
-3.330022394657135010e-01,-6.588980555534362793e-02,2.043753415346145630e-01
3.653749227523803711e-01,-4.124755263328552246e-01,-4.058487415313720703e-01
2.427169680595397949e-01,-7.714802771806716919e-02,3.054421842098236084e-01
-4.468661844730377197e-01,-4.845130741596221924e-01,-3.892573714256286621e-01
2.653028964996337891e-01,6.405057013034820557e-02,-1.433204710483551025e-01
-4.096231237053871155e-02,5.713862925767898560e-02,-4.408058226108551025e-01
-9.187237173318862915e-02,1.225684285163879395e-01,3.341693878173828125e-01
-1.761223077774047852e-01,6.120983511209487915e-02,1.714125722646713257e-01
1.414999961853027344e-01,-5.835999920964241028e-02,-2.231000065803527832e-01
7.911747694015502930e-02,4.818756133317947388e-02,1.482165157794952393e-01
1.714221537113189697e-01,5.442140623927116394e-02,-2.887477278709411621e-01
3.170829415321350098e-01,4.491779506206512451e-01,3.629630804061889648e-01
-1.608892083168029785e-01,6.112089157104492188e-01,3.665874898433685303e-01
3.888367488980293274e-02,-2.423242926597595215e-01,2.813433408737182617e-01
-2.984513640403747559e-01,4.057039692997932434e-02,7.362291216850280762e-02
-3.461856544017791748e-01,-2.210468351840972900e-01,1.786041259765625000e-01
-3.603772819042205811e-01,-3.243725001811981201e-02,-3.987048566341400146e-01
9.322199970483779907e-02,-6.712800264358520508e-02,-3.758749961853027344e-01
5.516778677701950073e-02,2.848699986934661865e-01,3.409602344036102295e-01
-3.039342761039733887e-01,5.313092470169067383e-02,-3.164413869380950928e-01
-8.694776892662048340e-02,5.788012221455574036e-02,-2.917342185974121094e-01
-2.480140626430511475e-01,2.733074128627777100e-01,3.205090761184692383e-01
2.185093909502029419e-01,3.137139678001403809e-01,3.198508620262145996e-01
-9.268196672201156616e-02,2.918941155076026917e-02,2.475759536027908325e-01
4.370538890361785889e-01,6.481652855873107910e-01,3.199799954891204834e-01
3.073377311229705811e-01,-1.931599080562591553e-01,3.047637045383453369e-01
3.601000010967254639e-01,-7.058500051498413086e-01,-4.143500030040740967e-01
-3.012587130069732666e-01,-1.608348786830902100e-01,2.702890634536743164e-01
3.374600112438201904e-01,-3.009399957954883575e-02,-4.137200117111206055e-01
-5.196745321154594421e-02,8.035321533679962158e-02,1.562514156103134155e-01
-3.115499913692474365e-01,-2.729670107364654541e-01,-4.090330004692077637e-01
-3.176000118255615234e-01,-3.929499983787536621e-01,-4.238499999046325684e-01
2.463863939046859741e-01,1.043896824121475220e-01,3.228084444999694824e-01
-3.215605020523071289e-01,-3.754388988018035889e-01,2.453690767288208008e-01
2.023179978132247925e-01,-1.072145029902458191e-01,-3.607072830200195312e-01
-1.359670013189315796e-01,-6.572999805212020874e-02,-3.562999963760375977e-01
-2.841648757457733154e-01,5.617502927780151367e-01,4.352280795574188232e-01
-3.623382449150085449e-01,-4.902832210063934326e-02,-1.220359355211257935e-01
1.391949802637100220e-01,-1.080032512545585632e-01,3.094361126422882080e-01
3.500500023365020752e-01,-2.457500062882900238e-02,-3.083499968051910400e-01
4.204711019992828369e-01,8.182814717292785645e-02,-3.315440714359283447e-01
-2.687834799289703369e-01,1.480132993310689926e-02,1.847214549779891968e-01
3.658022582530975342e-01,2.396775968372821808e-02,-1.276371330022811890e-01
-3.010474741458892822e-01,1.253650188446044922e-01,2.535986602306365967e-01
2.297016978263854980e-01,4.759614765644073486e-01,3.179138302803039551e-01
4.139195084571838379e-01,8.266922235488891602e-01,3.482027649879455566e-01
-3.692134618759155273e-01,-8.902783691883087158e-02,-3.107689321041107178e-01
3.161477744579315186e-01,-6.743448227643966675e-02,-7.878418080508708954e-03
5.551755055785179138e-02,2.201133035123348236e-02,-4.036070108413696289e-01
-2.492000013589859009e-01,-5.606999993324279785e-02,-4.153999984264373779e-01
3.163584768772125244e-01,2.995418310165405273e-01,3.034479022026062012e-01
-6.197085976600646973e-02,3.579571470618247986e-02,-1.879058927297592163e-01
-3.421121463179588318e-02,3.232030197978019714e-02,3.284974098205566406e-01
1.964126676321029663e-01,6.174683943390846252e-02,8.014401793479919434e-02
1.784121096134185791e-01,-3.096791170537471771e-02,1.450901478528976440e-01
-2.422348409891128540e-01,1.704752743244171143e-01,3.168422579765319824e-01
3.683529503177851439e-04,6.351011991500854492e-01,3.681567311286926270e-01
2.468644529581069946e-01,-2.834714949131011963e-02,-3.259467184543609619e-01
2.622787281870841980e-02,7.624747157096862793e-01,3.899054825305938721e-01
-3.242000043392181396e-01,-7.702000141143798828e-01,-4.447999894618988037e-01
2.971928119659423828e-01,-2.071113288402557373e-01,-3.767021000385284424e-01
6.148379296064376831e-02,3.910843729972839355e-01,3.560577034950256348e-01
3.056017458438873291e-01,-4.332523047924041748e-01,3.033101558685302734e-01
3.020336925983428955e-01,7.215894758701324463e-02,1.472049206495285034e-01
-3.891605734825134277e-01,-3.736136713996529579e-03,-2.724387943744659424e-01
3.926869034767150879e-01,-3.201922178268432617e-01,-4.241317510604858398e-01
-7.507839053869247437e-02,4.445542395114898682e-01,3.299666643142700195e-01
-5.581544712185859680e-02,3.454343974590301514e-01,3.047273457050323486e-01
5.454191565513610840e-02,2.169334329664707184e-02,2.940478026866912842e-01
3.787025511264801025e-01,-5.726680532097816467e-02,3.515258729457855225e-01
-3.593963384628295898e-01,-2.114242315292358398e-01,-3.383272886276245117e-01
2.928937673568725586e-01,-3.665168210864067078e-02,1.306913942098617554e-01
-2.112599015235900879e-01,4.522730410099029541e-02,-3.078013956546783447e-01
-2.378792166709899902e-01,3.656581640243530273e-01,3.271575570106506348e-01
-3.226000070571899414e-01,-5.990999937057495117e-01,-4.368999898433685303e-01
9.634329378604888916e-02,-2.899939753115177155e-02,-1.288446485996246338e-01
-2.347247004508972168e-01,5.419350042939186096e-02,-5.475009977817535400e-02
2.423785477876663208e-01,1.976343244314193726e-02,2.827994823455810547e-01
3.240246474742889404e-01,4.716116189956665039e-02,4.783893376588821411e-02
2.367648482322692871e-01,5.995934009552001953e-01,3.677178621292114258e-01
-7.400526851415634155e-02,6.454107165336608887e-02,-7.241429761052131653e-03
2.247421741485595703e-01,5.142476409673690796e-02,-8.243727497756481171e-03
9.694032371044158936e-02,4.688173905014991760e-02,6.057916581630706787e-02
-2.774518132209777832e-01,1.240853592753410339e-02,2.745020985603332520e-01
-1.529000699520111084e-01,6.761056184768676758e-01,4.266950488090515137e-01
3.217999935150146484e-01,-6.184499859809875488e-01,-4.070000052452087402e-01
-3.592000156641006470e-02,-5.131000187247991562e-03,-3.373500108718872070e-01
2.360561043024063110e-01,7.592368125915527344e-01,3.952740728855133057e-01
3.463000059127807617e-01,-5.449499934911727905e-02,-1.624500006437301636e-01
-1.006459072232246399e-01,6.392639875411987305e-02,8.529533445835113525e-02
-4.101973474025726318e-01,-2.841871790587902069e-02,1.911789476871490479e-01
-8.692230284214019775e-02,8.247566223144531250e-01,4.609183073043823242e-01
-3.588834106922149658e-01,1.163978688418865204e-02,1.317982673645019531e-01
-2.987639605998992920e-01,5.976754426956176758e-01,3.378953337669372559e-01
-3.008474409580230713e-01,4.343065619468688965e-01,3.262802064418792725e-01
3.233712911605834961e-01,-6.038130521774291992e-01,3.006011247634887695e-01
-3.424779176712036133e-01,2.732273638248443604e-01,2.950273752212524414e-01
-1.827999949455261230e-01,-6.129499897360801697e-02,-2.843999862670898438e-01
-1.548844575881958008e-01,4.730547666549682617e-01,3.428407311439514160e-01
3.874714672565460205e-01,-6.084882840514183044e-02,1.926007270812988281e-01
2.939406037330627441e-01,-3.900073841214179993e-02,2.386228591203689575e-01
1.372921466827392578e-01,6.140477955341339111e-02,2.213442772626876831e-01
3.608030676841735840e-01,8.042658120393753052e-02,2.076231390237808228e-01
3.485193550586700439e-01,-2.635312676429748535e-01,3.465339541435241699e-01
-2.752076089382171631e-01,-4.068229794502258301e-01,3.084551692008972168e-01
1.437499970197677612e-01,-4.887999966740608215e-03,-3.418500125408172607e-01
3.178215026855468750e-01,2.748600021004676819e-02,-2.515588700771331787e-01
-3.658237457275390625e-01,-2.825348079204559326e-02,-3.369321301579475403e-02
3.542945981025695801e-01,2.283258289098739624e-01,2.714470922946929932e-01
-2.602822780609130859e-01,9.305433928966522217e-02,1.602424383163452148e-01
3.817139863967895508e-01,6.221508979797363281e-01,3.745965957641601562e-01
2.718224525451660156e-01,9.925943613052368164e-02,2.389336526393890381e-01
-3.534027636051177979e-01,-4.232374951243400574e-02,2.851829826831817627e-01
3.706949055194854736e-01,-1.665696687996387482e-02,2.814749069511890411e-02
-8.964000269770622253e-03,-6.029000133275985718e-02,-2.590000033378601074e-01
1.236879453063011169e-01,3.359979987144470215e-01,3.290795683860778809e-01
-1.346636563539505005e-01,9.454558789730072021e-02,2.717984318733215332e-01
-4.807490408420562744e-01,-7.037776708602905273e-01,-3.815099298954010010e-01
1.882141381502151489e-01,6.501989811658859253e-02,-1.657418012619018555e-01
3.553622961044311523e-01,3.685509860515594482e-01,3.154243528842926025e-01
2.886794209480285645e-01,-1.027194559574127197e-01,-3.933721482753753662e-01
-1.402479857206344604e-01,2.273767255246639252e-02,3.114413917064666748e-01
3.222199976444244385e-01,-4.780800044536590576e-01,-3.922199904918670654e-01
-2.780511379241943359e-01,-9.090141952037811279e-02,3.001384735107421875e-01
-3.319959044456481934e-01,4.961673915386199951e-02,-1.358042359352111816e-01
3.573994934558868408e-01,-2.577980160713195801e-01,-3.682334423065185547e-01
3.671180903911590576e-01,3.175067529082298279e-02,-3.611746132373809814e-01
-9.976944327354431152e-02,-9.246705099940299988e-03,-3.977964222431182861e-01
2.554848790168762207e-01,1.779680550098419189e-01,2.907009124755859375e-01
3.238328099250793457e-01,1.042452231049537659e-01,3.134716153144836426e-01
-1.436106860637664795e-01,1.807478815317153931e-01,3.341997861862182617e-01
-4.074154794216156006e-01,-9.779875399544835091e-04,3.503274619579315186e-01
2.222999930381774902e-01,1.489000045694410801e-03,-2.275000065565109253e-01
-3.804777562618255615e-01,1.011710390448570251e-01,3.423888981342315674e-01
1.921499967575073242e-01,-6.120499968528747559e-02,-2.836000025272369385e-01
-2.990075051784515381e-01,-5.746326446533203125e-01,2.465279549360275269e-01
-3.626455664634704590e-01,-1.379828751087188721e-01,1.046024337410926819e-01
-1.369999945163726807e-01,-3.626999910920858383e-03,-3.127999901771545410e-01
-3.008917272090911865e-01,1.336503122001886368e-02,-3.889248073101043701e-01
2.770312316715717316e-02,8.299302309751510620e-02,3.290555477142333984e-01
-2.253111302852630615e-01,2.473460324108600616e-02,7.937629520893096924e-02
-3.365457653999328613e-01,2.179202623665332794e-02,2.153486460447311401e-01
2.989761233329772949e-01,-1.187763586640357971e-01,2.805779278278350830e-01
9.076999872922897339e-02,-6.114000082015991211e-02,-2.771500051021575928e-01
3.154415786266326904e-01,7.409917116165161133e-01,3.645374476909637451e-01
-1.529886201024055481e-02,2.375798113644123077e-02,2.575248181819915771e-01
